source_site,product_url,image_url,brand,variant_id,product_id,price_egp,original_price_egp,in_stock,is_best_seller,is_new_arrival,seller_name,category_l3,model,storage_gb,ram_gb,network,sim_config,color
btech,https://btech.com/en/p/samsung-b310e-512mb-dual-sim-2g-gsm-white,d/c/7/9/dc799ce762b18546bb61d791f5460f68f325b233_b5d05a07acd723c85fa41d80217bb7d5ee4bc616e5acacbd6011927ec1943373.jpg,Samsung,56641cde-d0e5-4020-8a23-4ae90ca174d7,661416ec-765d-43a4-82a4-b1c62c241736,870.0,870.0,True,True,False,Jana_store,Feature Phones,Samsung B310E Dual-SIM,,,,,
btech,https://btech.com/en/p/52a8fd7c-9d30-47fb-9e1a-08f49f78e00b,1/5/0/d/150d1262de95c1118813e76e6e7fe0369fe8de85_nokia_6310_ta_1400_ds_green_1.jpg,Nokia,52a8fd7c-9d30-47fb-9e1a-08f49f78e00b,6ef798f8-597c-4afa-af72-89a80de6cc45,899.0,899.0,True,True,False,Mobiii Market,Feature Phones,Nokia 6310 2021 Dual-SIM,,,,,
btech,https://btech.com/en/p/8cc3cef3-5fe8-495a-993b-bafc439a2fae,7/e/7/3/7e738683fba4cd22cab7b7b5c5cab9d0924aa2da_hmd_101___blue.jpg,HMD,8cc3cef3-5fe8-495a-993b-bafc439a2fae,4eb1508c-4981-4c82-b45a-9940139bc722,899.0,899.0,True,True,True,2B For Information Technology Systems,Feature Phones,HMD 101 TA-1757 DS Dual-SIM,,,,,
btech,https://btech.com/en/p/b15c9e80-ec67-4e16-af26-70d463750b49,e/2/f/3/e2f38bab3e9b9e3b6e3b352ec0d8e4a65903c4fe_iPhone_16_Ultramarine_PDP_Image_Position_1__en_ME.jpg,Apple,b15c9e80-ec67-4e16-af26-70d463750b49,b9b0c9d9-e10d-4517-ab36-96c6413ee7b1,46400.0,46400.0,True,True,True,UPGRADE,Re-furbished Mobiles,Apple iPhone 16,128.0,8.0,5G,Single SIM,Ultramarine
btech,https://btech.com/en/p/refurbished-apple-iphone-15-pro-max-256gb-6gb-5g-single-sim-blue-titanium,5/4/4/0/54400edfeead425fecaec1cee4751cc3bfe47796_698ca04cc3d0cff4a8338e3ad8719d945fbca5c775b183b3511ed7ef31b74d86.jpeg,Apple,1c267e9d-b098-40ee-b5ed-e1e140ca5bd1,501d9d91-ac7a-4358-8424-ffccfedc0f38,57099.0,57099.0,True,True,False,UPGRADE,Re-furbished Mobiles,Apple iPhone 15 Pro Max,256.0,6.0,5G,Single SIM,Blue Titanium
btech,https://btech.com/en/p/56ea65a9-d841-4176-86ce-f16d73d1125d,3/2/2/e/322e6f731afe24a54f4b1878ab962e0c9574caa0_hmd_102___gray.2.jpg,Nokia,56ea65a9-d841-4176-86ce-f16d73d1125d,62479bd2-d8b3-402d-b888-b502a8a91736,999.0,999.0,True,True,True,2B For Information Technology Systems,Feature Phones,Nokia 102 TA-1765 DS Dual-SIM,,,,,
btech,https://btech.com/en/p/b093cf16-2b2c-46af-8e46-b7e1b6d13dc2,8/f/9/9/8f99c22f5029ed71d38456389fbefd9a192db074_16_pro_nautral_titanum.jpg,Apple,b093cf16-2b2c-46af-8e46-b7e1b6d13dc2,5204d09c-bcfd-4d7e-a59e-452aa61f5e3c,68100.0,68100.0,True,True,True,UPGRADE,Re-furbished Mobiles,Apple iPhone 16 Pro,128.0,8.0,5G,Single SIM,Natural Titanium
btech,https://btech.com/en/p/cb2defa9-3f48-4162-8248-55724018cafd,f/2/f/6/f2f6e06010b1fba93e0818accf9092bd51ec8ed2_hmd_101___gray.jpg,HMD,cb2defa9-3f48-4162-8248-55724018cafd,4eb1508c-4981-4c82-b45a-9940139bc722,899.0,899.0,True,True,True,2B For Information Technology Systems,Feature Phones,HMD 101 TA-1757 DS Dual-SIM,,,,,
btech,https://btech.com/en/p/a5723c5a-8110-46f8-a214-9b042ab6663f,1/6/f/4/16f48a1e8e95b7893af873412d8fa87afc853495_16_pro_max_white.jpg,Apple,a5723c5a-8110-46f8-a214-9b042ab6663f,3fc360f9-1dc4-43de-b39b-d9d5d052c5de,88799.0,88799.0,True,True,True,UPGRADE,Re-furbished Mobiles,Apple iPhone 16 Pro Max,512.0,8.0,5G,Single SIM,White Titanium
btech,https://btech.com/en/p/3be871cc-aa1d-4be6-9502-37b4442b4297,3/d/6/2/3d6293123743a4d66b259360d4321f35fc5669be_hmd_102___blue.jpg,Nokia,3be871cc-aa1d-4be6-9502-37b4442b4297,62479bd2-d8b3-402d-b888-b502a8a91736,999.0,999.0,True,True,True,2B For Information Technology Systems,Feature Phones,Nokia 102 TA-1765 DS Dual-SIM,,,,,
btech,https://btech.com/en/p/b4615fdf-2708-4fa8-a1e0-b0af3805a287,3/5/0/c/350c53a6e691b94e2f917ce4c0ef9aea45f0da8d_16_pro_max_white.jpg,Apple,b4615fdf-2708-4fa8-a1e0-b0af3805a287,4ca54c93-274a-409d-80cd-53fd0195b94b,78999.0,78999.0,True,True,True,UPGRADE,Re-furbished Mobiles,Apple iPhone 16 Pro Max,256.0,8.0,5G,Dual-SIM,White Titanium
btech,https://btech.com/en/p/6fa016a2-dabb-4331-b75d-34957fecbdd3,5/f/9/b/5f9be1aee74d7f632ccec22c8d46a42b2c99176d_hmd_150_music_dark_grey.jpg,HMD,6fa016a2-dabb-4331-b75d-34957fecbdd3,69cf42a2-5f45-4f08-ba1e-94c5fe5e9bf9,1699.0,1699.0,True,True,False,2B For Information Technology Systems,Feature Phones,HMD 150 Music Dual-SIM,,,,,
btech,https://btech.com/en/p/711cb10e-27d3-413e-807c-2c7411a9d661,6/8/f/6/68f65ebb2b8516b45c2636e11f559c3424fd5ac2_16_pro_max_desert_titanum.jpeg,Apple,711cb10e-27d3-413e-807c-2c7411a9d661,4ca54c93-274a-409d-80cd-53fd0195b94b,78999.0,78999.0,True,True,True,UPGRADE,Re-furbished Mobiles,Apple iPhone 16 Pro Max,256.0,8.0,5G,Dual-SIM,Desert Titanium
btech,https://btech.com/en/p/4588818d-bbbd-4683-b95d-fb924b0aeabe,7/8/0/a/780a456fa163604b817a4ce4ceb38411f033540e_c86d2d8ed1419968895b62ed4a78d9bc1aa83280e817a72982c01d9269d4347f_copy.jpg,Nokia,4588818d-bbbd-4683-b95d-fb924b0aeabe,b4ad89b2-c9c8-424f-9a53-7c04bd14ab8e,895.0,895.0,True,True,False,Jana_store,Feature Phones,Nokia Dual-SIM,,,,,
btech,https://btech.com/en/p/9c5eca8e-d91a-469d-b0ef-f1637f79c7fb,c/6/0/8/c60870a7a32bd30ecaded7172a6a7460d46d440d_nokia_110___gray.jpg,Nokia,9c5eca8e-d91a-469d-b0ef-f1637f79c7fb,c35229d9-0684-4e24-9c05-2163306ac6cf,1299.0,1299.0,True,True,True,2B For Information Technology Systems,Feature Phones,Nokia 110 Y2026 Dual-SIM,,,,,
btech,https://btech.com/en/p/refurbished-apple-iphone-15-pro-max-256gb-6gb-5g-single-sim-natural-titanium-gold,3/a/4/f/3a4f4092784e9ab5404e65d92926472afde25e7e_7754844161742f5243744b3c19fcd70a144e75f3b968ee17414d4395361c2b5c.jpeg,Apple,e61ec793-1b3f-4217-a42d-e1ee0d85f61f,501d9d91-ac7a-4358-8424-ffccfedc0f38,58599.0,58599.0,True,True,False,UPGRADE,Re-furbished Mobiles,Apple iPhone 15 Pro Max,256.0,6.0,5G,Single SIM,Natural Titanium
btech,https://btech.com/en/p/nokia-216-dual-sim-16-mb-2g-black,4/1/c/7/41c7eb2fe593b352a6165e0ad0c268fc3e962a02_58e1332313e130de922b6a437d3f11fe0b803c2e.jpeg,Nokia,ed4a0e11-027b-4a6e-94c6-b6d0b076429c,dab3cc08-da6e-4670-a778-34f70dcdf7be,864.0,864.0,True,True,False,Jana_store,Feature Phones,Nokia 216 Dual-SIM,,,,,
btech,https://btech.com/en/p/738a1812-241e-43f5-90cf-6145cafa1ab9,c/d/1/b/cd1b0616a4797c496286a8509d6e1683637a51e6_54ac7e094393dfd21202da52913c4313ee4851a72b129dbb82edfb74e66ad384.jpeg,Apple,738a1812-241e-43f5-90cf-6145cafa1ab9,3fc360f9-1dc4-43de-b39b-d9d5d052c5de,78099.0,78099.0,True,True,False,UPGRADE,Re-furbished Mobiles,Apple iPhone 16 Pro Max,256.0,8.0,5G,Single SIM,Desert Titanium
btech,https://btech.com/en/p/samsung-b310e-512mb-dual-sim-2g-gsm-black,3/1/5/8/3158fca3801b201922c2b032ce888075d72e6df5_1a8743e7ce53ef728e3db94afc18b188f3cf289672d29fca49d4df645ad5055d_upscayl_3x_upscayl_standard_4x.png,Samsung,8a3a9050-d00c-43dd-8a8f-42913f94483e,661416ec-765d-43a4-82a4-b1c62c241736,860.0,860.0,True,True,False,Jana_store,Feature Phones,Samsung B310E Dual-SIM,,,,,
btech,https://btech.com/en/p/a5808303-04e8-42cc-a7c3-026941784118,c/a/2/1/ca21c1f3d8ec0464821fc31a1e74ad611c8d0cb6_710khiM_s2L._AC_SL1500_.jpeg,Samsung,a5808303-04e8-42cc-a7c3-026941784118,d8396342-0ea6-4ddc-a7b2-c4eecba327ed,29505.0,29505.0,True,False,False,drmobile,Smart Phones,Samsung Galaxy A57,256.0,12.0,5G,Dual-SIM,Light Blue
btech,https://btech.com/en/p/7d593618-0f65-45b3-b941-4b20700d2ff7,b/8/f/a/b8fa1f3d0d9fb07f2bddb4a8343d25d2eebd2776_xiaomi_redmi_note_15_4g_6gb_128gb_6_77_amoled_5800mah_negro.jpg,Xiaomi,7d593618-0f65-45b3-b941-4b20700d2ff7,23387a55-9c18-46bb-91be-91126d008991,11317.0,11317.0,True,False,False,Elhashim Store,Smart Phones,Xiaomi Redmi Note 15,128.0,6.0,4G,Dual-SIM,Black
btech,https://btech.com/en/p/samsung-galaxy-a56-256gb-8gb-ram-4g-dual-sim-graphite,b/c/e/f/bcef770407a2c11ba17df6260ce647aeb499b40c_a1733066eb0fb1629b619daec194bfb77ac8ec125ed623fcd7a68688fa88a9d9.jpeg,Samsung,6b1aeeb9-580a-4029-9353-60598a891014,f1239fab-7373-4639-ac67-4be978e95afd,23610.0,24110.0,True,False,False,B.TECH,Smart Phones,Samsung Galaxy A56,256.0,8.0,4G LTE,Dual-SIM,Graphite
btech,https://btech.com/en/p/f600e863-9fe6-4d14-aaa3-d07f5bf90748,e/c/9/3/ec93a87ddefdda50f2c6c28b9b97f99c4665a206_imgi_206_e11293ea_99e0_4323_9e51_f7c787870ee8.jpg,Infinix,f600e863-9fe6-4d14-aaa3-d07f5bf90748,490131d9-f052-49ee-b340-05094d7b2f1d,10018.0,10018.0,True,False,True,yalla-tager,Smart Phones,Infinix Hot 70,128.0,6.0,4G LTE,Dual-SIM,Dive Blue
btech,https://btech.com/en/p/ac669d7f-29dc-4371-9ad4-262d249a362c,4/c/9/b/4c9b31dd9d9c08609139196567c90971cf6dc787_1227b56c_e97b_4162_8094_13d3ae902644_Thumb.jpg,Honor,ac669d7f-29dc-4371-9ad4-262d249a362c,6ba47a08-9d63-4dc4-a620-4294de370843,19120.0,19120.0,True,False,True,First mobile,Smart Phones,Honor 600 Lite,128.0,8.0,5G,Dual-SIM,Desert Gold
btech,https://btech.com/en/p/446039f1-8a79-4805-8ac1-b11a4bdbbd90,b/c/4/8/bc4840ba5210b084e6a3d6ae7c8c7d3271a32e18_infinix_note_60_pro___black.jpg,Infinix,446039f1-8a79-4805-8ac1-b11a4bdbbd90,0a872683-0717-462b-bc04-5e28682a4594,26666.0,26666.0,True,False,True,Ehab Group,Smart Phones,Infinix Note 60 Pro,256.0,12.0,4G,Dual-SIM,Torino Black
btech,https://btech.com/en/p/f2a60402-14e1-425d-9885-b1f8e4e59483,7/5/1/b/751bde5317573de70df9edbc6a2e1a770199ec41_upscalemedia_transformed.jpg,Oppo,f2a60402-14e1-425d-9885-b1f8e4e59483,c99550e2-914a-40ab-8ab9-44ce90fd364e,12899.0,12899.0,True,False,True,Ehab Group,Smart Phones,Oppo A6t,128.0,6.0,4G,Dual-SIM,Crystal Violet
btech,https://btech.com/en/p/aeac63bf-a916-40d5-9e26-2d4d1d2fde88,4/1/f/9/41f97fb61e779c2bd27219f07d258c6a6e4e947b_imgi_206_0006dc3b_3030_428d_9a63_d7f8c70712aa.jpg,Infinix,aeac63bf-a916-40d5-9e26-2d4d1d2fde88,490131d9-f052-49ee-b340-05094d7b2f1d,9690.0,9690.0,True,False,True,Ehab Group,Smart Phones,Infinix Hot 70,128.0,6.0,4G LTE,Dual-SIM,Night Pulse
btech,https://btech.com/en/p/6f867d17-cdd2-44c7-a62c-ab5f20d3f30b,0/1/1/6/011659a266fa295480dd9a7876b4dc0377473e28_imgi_199_f92d5d5f_881e_4a14_9667_98608e45fec6.jpg,Infinix,6f867d17-cdd2-44c7-a62c-ab5f20d3f30b,490131d9-f052-49ee-b340-05094d7b2f1d,9689.0,9689.0,True,False,True,Remoz,Smart Phones,Infinix Hot 70,128.0,6.0,4G LTE,Dual-SIM,Silver Dancer
btech,https://btech.com/en/p/1ef7b512-a70e-4042-b112-36731e04b56a,2/e/e/4/2ee4b8c37030bf526eb14aee4fb3522776025528_imgi_206_0006dc3b_3030_428d_9a63_d7f8c70712aa.jpg,Infinix,1ef7b512-a70e-4042-b112-36731e04b56a,490131d9-f052-49ee-b340-05094d7b2f1d,8599.0,8599.0,True,False,True,Remoz,Smart Phones,Infinix Hot 70,128.0,4.0,4G LTE,Dual-SIM,Night Pulse
btech,https://btech.com/en/p/eba82db5-b736-48a4-9ce5-eb1b7d9d8599,3/a/6/2/3a624949bdbba68c8dec7b5731a0f0bb1a0d5cfb_imgi_200_805cf566_1a0d_472b_8d8b_de2257de6f64.jpg,Infinix,eba82db5-b736-48a4-9ce5-eb1b7d9d8599,490131d9-f052-49ee-b340-05094d7b2f1d,8599.0,8599.0,True,False,True,Remoz,Smart Phones,Infinix Hot 70,128.0,4.0,4G LTE,Dual-SIM,Thermo Orange
btech,https://btech.com/en/p/ade06944-66b4-468b-84b5-4a742c0f51fd,2/2/3/f/223f56a23b2428ebba2411cb50b6a48d626f5a80_imgi_206_e11293ea_99e0_4323_9e51_f7c787870ee8.jpg,Infinix,ade06944-66b4-468b-84b5-4a742c0f51fd,490131d9-f052-49ee-b340-05094d7b2f1d,8825.0,8825.0,True,False,True,yalla-tager,Smart Phones,Infinix Hot 70,128.0,4.0,4G LTE,Dual-SIM,Dive Blue
btech,https://btech.com/en/p/ebcdb169-83c5-4bc2-b711-f7dc4165d096,2/3/8/8/23885946447db4d105c20ef40cdc5ac8fee0740e_imgi_200_805cf566_1a0d_472b_8d8b_de2257de6f64.jpg,Infinix,ebcdb169-83c5-4bc2-b711-f7dc4165d096,490131d9-f052-49ee-b340-05094d7b2f1d,9999.0,9999.0,True,False,True,Ehab Group,Smart Phones,Infinix Hot 70,128.0,6.0,4G LTE,Dual-SIM,Thermo Orange
btech,https://btech.com/en/p/94c725f7-193b-4659-a410-6ea07e05ba35,5/5/a/0/55a0d25db16121fbc07b6aef80fdf6434aee32e4_imgi_79_jbm5b8rmpynf4suwwbln_dlz6rp0xebtoiwkj.jpg,Samsung,94c725f7-193b-4659-a410-6ea07e05ba35,50ffecf2-b1b0-49c7-9f8e-c4a80271117a,19222.0,19222.0,True,False,True,Ehab Group,Smart Phones,Samsung Galaxy A27,256.0,8.0,5G,Dual-SIM,Light Pink
btech,https://btech.com/en/p/880dac51-e93a-42ee-9c1a-04299a4172cb,d/1/3/f/d13f1cc567d414ea40ec2957009c630522589d3e_0e508840_d0ad_42cb_863e_2333b937c321.jpg,Huawei,880dac51-e93a-42ee-9c1a-04299a4172cb,7075da33-17a2-43f9-b4e2-fcf91020f9df,21499.0,21499.0,True,False,True,vxstore,Smart Phones,Huawei nova 15 Max,256.0,8.0,4G,Dual-SIM,Golden Black
btech,https://btech.com/en/p/949b26dd-dc5b-47f9-ada3-f02920ce1f0a,6/d/f/a/6dfafc6d0583c5fe032306fdbb0fbcee900117fb_New_Project.jpg,Oppo,949b26dd-dc5b-47f9-ada3-f02920ce1f0a,c99550e2-914a-40ab-8ab9-44ce90fd364e,12899.0,12899.0,True,False,True,Ehab Group,Smart Phones,Oppo A6t,128.0,6.0,4G,Dual-SIM,Crystal Blue
btech,https://btech.com/en/p/0d6be260-0214-42ff-bf08-f004921da5d2,7/4/5/a/745afed7848b4376720ef8b5d526de654d701180_edd5a7f0_52a6_4ac6_adca_fa41f82e237e.jpg,Huawei,0d6be260-0214-42ff-bf08-f004921da5d2,7075da33-17a2-43f9-b4e2-fcf91020f9df,21499.0,21499.0,True,False,True,vxstore,Smart Phones,Huawei nova 15 Max,256.0,8.0,4G,Dual-SIM,Cyan Lake
btech,https://btech.com/en/p/ae1b7e85-850f-4d69-ac8b-b5fc3cb903d0,b/a/e/6/bae68ebfbefc654843bf0d48adc9bc9620063b00_S600973333_1.jpg,Samsung,ae1b7e85-850f-4d69-ac8b-b5fc3cb903d0,50ffecf2-b1b0-49c7-9f8e-c4a80271117a,18999.0,18999.0,True,False,True,Ehab Group,Smart Phones,Samsung Galaxy A27,256.0,8.0,5G,Dual-SIM,Black
btech,https://btech.com/en/p/21674127-1d5f-4c31-8311-ab096741302d,3/2/a/1/32a13aef93e9cf2027220179783cccb116678c2b_S600973317_1.jpg,Samsung,21674127-1d5f-4c31-8311-ab096741302d,50ffecf2-b1b0-49c7-9f8e-c4a80271117a,18999.0,18999.0,True,False,True,Ehab Group,Smart Phones,Samsung Galaxy A27,256.0,8.0,5G,Dual-SIM,Blue
btech,https://btech.com/en/p/feaa0ff3-cde7-4251-9700-c20b98c4e663,c/8/d/2/c8d212838dbe69e47664f10881a18b9bc61d1275_imgi_256_d06a1b90_2788_41cf_9b77_d95737a7e192.jpg,Itel,feaa0ff3-cde7-4251-9700-c20b98c4e663,323510c5-8d2a-4798-98d3-94c0cc030398,5900.0,5900.0,True,False,True,First mobile,Smart Phones,Itel A90,256.0,12.0,4G,Dual-SIM,Space Titanium
btech,https://btech.com/en/p/apple-iphone-17-pro-max-1tb-12gb-ram-5g-deep-blue,8/c/a/1/8ca1fad8f9ac5fd90a6a6fd8c0d5906cc4e421ba_iPhone_17_Pro_Max_Deep_Blue_PDP_Image_Position_1__en_ME.jpg,Apple,d86ff1f4-8049-4de8-aea5-dbf2ab9c0dad,696e6dfe-8f1d-4a02-941f-3f37a4739081,136000.0,144000.0,True,False,False,B.TECH,Smart Phones,Apple iPhone 17 Pro Max,1024.0,12.0,5G,Dual-SIM,Deep Blue
btech,https://btech.com/en/p/apple-iphone-16-128gb-5g-ultramarine-2y,4/7/b/f/47bf073d72a6bcb100b0b79b5f5c62032c110dee_iPhone_16_Ultramarine_PDP_Image_Position_1__en_ME.jpg,Apple,bda42c1c-6088-4d5a-b469-d23ac363d25c,dd946752-d0dd-4a45-84a0-739407a4ea7d,56602.0,60202.0,True,False,False,B.TECH,Smart Phones,Apple iPhone 16,128.0,8.0,5G,Single SIM,Ultramarine
btech,https://btech.com/en/p/apple-iphone-17-pro-max-512gb-12gb-ram-5g-deep-blue,f/f/c/b/ffcb0635488a2209f77af19d9bf32c6aab7625c4_iPhone_17_Pro_Max_Deep_Blue_PDP_Image_Position_1__en_ME.jpg,Apple,a09466c1-f9d6-4d9b-9029-f9766b3cb9ff,696e6dfe-8f1d-4a02-941f-3f37a4739081,120999.0,124999.0,True,False,False,B.TECH,Smart Phones,Apple iPhone 17 Pro Max,512.0,12.0,5G,Dual-SIM,Deep Blue
btech,https://btech.com/en/p/apple-iphone-15-128gb-6gb-single-5g-blue,c/5/e/0/c5e088d1536c93d4b6cbceae98ef0ebd69978d84_iPhone_15_Blue_PDP_Image_Position_1__en_ME.jpg,Apple,4d2ba5b1-cac6-4065-9396-824800c04bda,32b26f1c-3ff2-4020-a88a-920f7cc5041b,52700.0,52700.0,True,False,False,vxstore,Smart Phones,Apple iPhone 15,128.0,6.0,5G,Single SIM,Blue
btech,https://btech.com/en/p/apple-iphone-17-pro-max-512gb-12gb-ram-5g-orange,c/4/a/0/c4a06cd6d2f82dfc9c095ca0d8f5b05327f71617_iPhone_17_Pro_Max_Cosmic_Orange_PDP_Image_Position_1__en_ME.jpg,Apple,03f5e03d-3f4b-415e-a1e0-eca1e210178c,696e6dfe-8f1d-4a02-941f-3f37a4739081,120999.0,124999.0,True,False,False,B.TECH,Smart Phones,Apple iPhone 17 Pro Max,512.0,12.0,5G,Dual-SIM,Cosmic Orange
btech,https://btech.com/en/p/apple-iphone-17-256gb-8gb-ram-5g-mist-blue,7/2/3/b/723b1c2678f8c15382427eb1273c4514bf3e4779_iPhone_17_Mist_Blue_PDP_Image_Position_1__en_ME.jpg,Apple,271fd8f2-0227-4752-88c1-6f60575b0989,6cbe14d6-89fc-40cf-93e6-d32d67b5022e,68222.0,68222.0,True,False,False,Ehab Group,Smart Phones,Apple iPhone 17,256.0,8.0,5G,Dual-SIM,Mist Blue
btech,https://btech.com/en/p/cfdf213f-a7d3-4e66-82d3-b6c52b1da930,7/5/3/0/7530f3dac52baf2ff31cb0ffebcd373adf4ad746_B6000014480T.jpg,Honor,cfdf213f-a7d3-4e66-82d3-b6c52b1da930,88f60e9b-55c5-44e4-bc78-f24ec65e4eaf,27999.0,28999.0,True,False,False,B.TECH,Smart Phones,Honor 600,256.0,8.0,5G,Dual-SIM,Black
btech,https://btech.com/en/p/912fed84-22c5-4ec1-85ad-75149a656ca0,9/7/f/7/97f7e7e2fd0a474a4ca478c7994ddea90cdb1d0c_iPhone_16_Black_PDP_Image_Position_1__en_ME.jpg,Apple,912fed84-22c5-4ec1-85ad-75149a656ca0,aa999daf-3497-4655-95fa-110b145c297d,58202.0,60202.0,True,False,False,B.TECH,Smart Phones,Apple iPhone 16,128.0,8.0,5G,Dual-SIM,Black
btech,https://btech.com/en/p/221bd0d6-5b06-452a-9943-5bdf0eeb3847,3/d/d/d/3ddd7b7465541991f680e965974a5585fe81f1a4_B6000014482T.jpg,Honor,221bd0d6-5b06-452a-9943-5bdf0eeb3847,88f60e9b-55c5-44e4-bc78-f24ec65e4eaf,27999.0,28999.0,True,False,False,B.TECH,Smart Phones,Honor 600,256.0,8.0,5G,Dual-SIM,Light Gold
btech,https://btech.com/en/p/379071dc-4e1d-4c0d-b943-4ff88616d85f,e/0/0/f/e00f7c679635d9007e00e56bd60f957fbff7ae26_B6000014478T.jpg,Honor,379071dc-4e1d-4c0d-b943-4ff88616d85f,88f60e9b-55c5-44e4-bc78-f24ec65e4eaf,30499.0,31999.0,True,False,False,B.TECH,Smart Phones,Honor 600,256.0,12.0,5G,Dual-SIM,Orange
btech,https://btech.com/en/p/34bdc700-d772-4157-af83-1fbe8d8de7a4,a/9/e/c/a9ecea5f475fe1dfd18402030be77b49458ce395_47730775483_1__6_copy.jpg,Apple,34bdc700-d772-4157-af83-1fbe8d8de7a4,30399ac4-0c8b-4c88-aba2-1293956448bd,50763.0,52763.0,True,False,False,B.TECH,Smart Phones,Apple iPhone 15,128.0,6.0,5G,Single SIM,Black
btech,https://btech.com/en/p/apple-iphone-16-128gb-5g-pink,4/2/f/4/42f4c5e1cf1105b9f105c737c6eb35ff85191946_iPhone_16_Pink_PDP_Image_Position_1__en_ME.jpg,Apple,d145cbce-d09c-4607-bbef-3810d8818147,dd946752-d0dd-4a45-84a0-739407a4ea7d,56602.0,60202.0,True,False,False,B.TECH,Smart Phones,Apple iPhone 16,128.0,8.0,5G,Single SIM,Pink
btech,https://btech.com/en/p/apple-iphone-17-256gb-8gb-ram-5g-sage,0/b/4/9/0b49a4e2d3ce19d8be226bcdba813e7af0c9116f_iPhone_17_Sage_PDP_Image_Position_1__en_ME.jpg,Apple,16a978bc-a1e3-4bd1-a2bf-2dd280bedb3f,6cbe14d6-89fc-40cf-93e6-d32d67b5022e,68888.0,68888.0,True,False,False,Ehab Group,Smart Phones,Apple iPhone 17,256.0,8.0,5G,Dual-SIM,Sage
btech,https://btech.com/en/p/334139b9-77b0-416e-aaae-3e956b7fbded,e/0/5/2/e0522db27b4223eee635896f5bfb5338dc6eb145_B6000014476T.jpg,Honor,334139b9-77b0-416e-aaae-3e956b7fbded,88f60e9b-55c5-44e4-bc78-f24ec65e4eaf,30999.0,31999.0,True,False,False,B.TECH,Smart Phones,Honor 600,256.0,12.0,5G,Dual-SIM,Light Gold
btech,https://btech.com/en/p/apple-iphone-17-pro-256gb-12gb-ram-5g-cosmic-orange,d/b/9/0/db902362a1480188334f9e3bb893805a9c0f4995_iPhone_17_Pro_Cosmic_Orange_PDP_Image_Position_1__en_ME.jpg,Apple,1799d943-e791-4b8f-8e05-0592564c8b93,51afb35d-1c65-4fa7-88f3-8fcc5e549608,92400.0,94400.0,True,False,False,B.TECH,Smart Phones,Apple iPhone 17 Pro,256.0,12.0,5G,Dual-SIM,Cosmic Orange
btech,https://btech.com/en/p/apple-iphone-17-pro-max-512gb-12gb-ram-5g-silver,3/7/3/f/373fdbcfef36e34b38e84c4a888ddaaf5585f71f_iPhone_17_Pro_Max_Silver_PDP_Image_Position_1__en_ME.jpg,Apple,660dacce-f8c3-4403-b74b-712f1b5e4158,696e6dfe-8f1d-4a02-941f-3f37a4739081,120999.0,124999.0,True,False,False,B.TECH,Smart Phones,Apple iPhone 17 Pro Max,512.0,12.0,5G,Dual-SIM,Silver
btech,https://btech.com/en/p/40422470-240d-42cd-a43b-00fa014eae94,1/4/6/5/14654e6b2acc6fecba806da288f9319599f9dfd5_Designer__51_.png,Oppo,40422470-240d-42cd-a43b-00fa014eae94,0615a91f-5b2e-425c-a879-8f43663c1cb9,13099.0,13099.0,True,False,False,Remoz,Smart Phones,Oppo A6,128.0,6.0,4G,Dual-SIM,Aurora Gold
btech,https://btech.com/en/p/apple-iphone-17-pro-max-256gb-12gb-ram-5g-orange,f/b/b/8/fbb879fe8919e0e29f3ab6d67ce10102fe812541_iPhone_17_Pro_Max_Cosmic_Orange_PDP_Image_Position_1__en_ME.jpg,Apple,1550f8d4-77d6-48c8-8272-61847fc9041e,696e6dfe-8f1d-4a02-941f-3f37a4739081,94999.0,103300.0,True,False,False,B.TECH,Smart Phones,Apple iPhone 17 Pro Max,256.0,12.0,5G,Dual-SIM,Cosmic Orange
btech,https://btech.com/en/p/apple-iphone-17-pro-max-256gb-12gb-ram-5g-deep-blue,6/3/1/c/631cde4797e03545c0954706103f058afcab8860_iPhone_17_Pro_Max_Deep_Blue_PDP_Image_Position_1__en_ME.jpg,Apple,6fd8ea0b-eedb-4d02-b7d3-7c9fdc4cd87d,696e6dfe-8f1d-4a02-941f-3f37a4739081,94999.0,103300.0,True,False,False,B.TECH,Smart Phones,Apple iPhone 17 Pro Max,256.0,12.0,5G,Dual-SIM,Deep Blue
btech,https://btech.com/en/p/68a0842b-046d-433c-9ebf-7c19d8c0340a,a/2/0/f/a20f78f441931166a3dda9cd35a79780fbbfd42f_B6000014474T.jpg,Honor,68a0842b-046d-433c-9ebf-7c19d8c0340a,88f60e9b-55c5-44e4-bc78-f24ec65e4eaf,29999.0,31999.0,True,False,False,B.TECH,Smart Phones,Honor 600,256.0,12.0,5G,Dual-SIM,Black
btech,https://btech.com/en/p/64af2405-be40-498f-927f-3e4967bae307,0/f/0/c/0f0c8da6651b7863c60f970aaef40b76b3b05b86_24353181659.jpg,Oppo,64af2405-be40-498f-927f-3e4967bae307,89ec565b-1663-465c-8814-26a6d05c89f4,29199.0,29999.0,True,False,False,B.TECH,Smart Phones,Oppo Reno 15,256.0,12.0,5G,Dual-SIM,Aurora White
